product_id,supplier_id,product_code,priorityIndex,measure_id,qty_of_measure,abbreviation
54094e909e9e155c6aad1094eda334b5,XzKzAD6uPnLz7JLKBFqn,1201289,0.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
54G1n2CWCxJbGrSPa6R0,yQWtBnKF1I77xSYC1ArZ,,1.0,,,
54G1n2CWCxJbGrSPa6R0,2YbkFlGIasSqv7fjssPs,15371218,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
550d1366662521802d0cb747fb89073d,XzKzAD6uPnLz7JLKBFqn,1260282,0.0,4mwgSAFKoNSRfDIZykoL,600.0,CS
550d1366662521802d0cb747fb89073d,XzKzAD6uPnLz7JLKBFqn,1260282,0.0,4mwgSAFKoNSRfDIZykoL,600.0,CA
556eced68da2f367d21cc46b9b3c8b5c,nl335PEacrsOYpqR8HRl,3710144,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
556eced68da2f367d21cc46b9b3c8b5c,nl335PEacrsOYpqR8HRl,3710144,0.0,4mwgSAFKoNSRfDIZykoL,10.0,CS
55b09c598d705313b856095b4893d128,nl335PEacrsOYpqR8HRl,130001,1.0,4BPmmhD4kXeUO9VMR0d0,24.0,CS
55b09c598d705313b856095b4893d128,nl335PEacrsOYpqR8HRl,130002,0.0,lCDrg9U0L5F0q2tHZzYS,2.42,CS
563e1a126a3ce91b5ee1461e42d9c4df,XzKzAD6uPnLz7JLKBFqn,3323427,0.0,4mwgSAFKoNSRfDIZykoL,24.0,CA
568a08a5d53602470c63e5c6e31f75da,XzKzAD6uPnLz7JLKBFqn,1283823,0.0,RtSe4oh5jnIeUSdNH74A,2.8,CA
568bfb2287f70c50764c65da3262184d,nl335PEacrsOYpqR8HRl,750087,2.0,4mwgSAFKoNSRfDIZykoL,1.0,CS
568bfb2287f70c50764c65da3262184d,nl335PEacrsOYpqR8HRl,750072,1.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
568bfb2287f70c50764c65da3262184d,nl335PEacrsOYpqR8HRl,750104,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
568fdb753cdbf45e0f8457aaa82f1816,nl335PEacrsOYpqR8HRl,2360006,0.0,4mwgSAFKoNSRfDIZykoL,100.0,CS
568fdb753cdbf45e0f8457aaa82f1816,XzKzAD6uPnLz7JLKBFqn,1325843,0.0,4mwgSAFKoNSRfDIZykoL,100.0,CS
568fdb753cdbf45e0f8457aaa82f1816,XzKzAD6uPnLz7JLKBFqn,1325843,0.0,4mwgSAFKoNSRfDIZykoL,100.0,CA
56f40340dc310f790d3593d7f55f6399,XzKzAD6uPnLz7JLKBFqn,1381753,0.0,4mwgSAFKoNSRfDIZykoL,500.0,CS
56f40340dc310f790d3593d7f55f6399,XzKzAD6uPnLz7JLKBFqn,1381753,0.0,4mwgSAFKoNSRfDIZykoL,500.0,CA
57a7d06df250fcd2a901c96e58393f48,XzKzAD6uPnLz7JLKBFqn,1359946,1.0,4mwgSAFKoNSRfDIZykoL,72.0,CA
57a7d06df250fcd2a901c96e58393f48,XzKzAD6uPnLz7JLKBFqn,1312949,0.0,4mwgSAFKoNSRfDIZykoL,72.0,CA
57f238fbaf13fcaabeb6e483c9d87f72,nl335PEacrsOYpqR8HRl,2140001,0.0,4mwgSAFKoNSRfDIZykoL,24.0,CS
5817b8724e448c9f0a1dce2265d891a3,6O1FtPg5V9woBCwOqtY2,41125,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
58GUDP4tShfFgBzr16cF,evXbNYK4Y8iNzMYaxAWx,,0.0,,,
597ba980c03b2fd71892b4b9c497a3a8,XzKzAD6uPnLz7JLKBFqn,4865806,0.0,4mwgSAFKoNSRfDIZykoL,4.0,CS
597ba980c03b2fd71892b4b9c497a3a8,XzKzAD6uPnLz7JLKBFqn,4865806,0.0,4mwgSAFKoNSRfDIZykoL,4.0,CA
597ba980c03b2fd71892b4b9c497a3a8,XzKzAD6uPnLz7JLKBFqn,4865806,0.0,4mwgSAFKoNSRfDIZykoL,1.0,EA
597ba980c03b2fd71892b4b9c497a3a8,XzKzAD6uPnLz7JLKBFqn,4865806,0.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
5982e7d0771c7363190f9b5755de0a06,XzKzAD6uPnLz7JLKBFqn,1453534,2.0,3yEPH8i3xLX8vwwLjfkd,1680.0,CA
5982e7d0771c7363190f9b5755de0a06,XzKzAD6uPnLz7JLKBFqn,1453534,2.0,3yEPH8i3xLX8vwwLjfkd,280.0,EA
5982e7d0771c7363190f9b5755de0a06,nl335PEacrsOYpqR8HRl,2930020,1.0,4mwgSAFKoNSRfDIZykoL,6.0,CS
5982e7d0771c7363190f9b5755de0a06,nl335PEacrsOYpqR8HRl,2930039,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CS
5982e7d0771c7363190f9b5755de0a06,nl335PEacrsOYpqR8HRl,2930039,0.0,,,SC
5Dnkq620EdVuedNbuSiQ,JAsDh647LUxzEXEYsV8V,Matcha bleu,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CS
5HTsad4KA9hGk90EQaDI,evXbNYK4Y8iNzMYaxAWx,,0.0,,,
5KZku7lwWjLECeKZMwyo,2YbkFlGIasSqv7fjssPs,15068500,1.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5KZku7lwWjLECeKZMwyo,hJ1o32UqiM8yEjswEtxc,,0.0,,,
5Lp1TAnEIBlc6tcTT1UM,XzKzAD6uPnLz7JLKBFqn,9034496,0.0,4mwgSAFKoNSRfDIZykoL,100.0,CS
5Lp1TAnEIBlc6tcTT1UM,XzKzAD6uPnLz7JLKBFqn,9034496,0.0,4mwgSAFKoNSRfDIZykoL,100.0,CA
5QOWT4pl421fbkIlpeRn,nl335PEacrsOYpqR8HRl,20002,1.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5QOWT4pl421fbkIlpeRn,UeRNZf0p9FHnx54VTu5j,700569,0.0,RtSe4oh5jnIeUSdNH74A,2.27,CS
5QOWT4pl421fbkIlpeRn,UeRNZf0p9FHnx54VTu5j,700569,0.0,RtSe4oh5jnIeUSdNH74A,2.27,UN
5QOWT4pl421fbkIlpeRn,nl335PEacrsOYpqR8HRl,0020002,2.0,RtSe4oh5jnIeUSdNH74A,2.27,UN
5R4GbZdBYSuYejNZZPyV,1v0EsIEM0nNh4ezex9Du,BOP50,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CS
5RIi7NY6cuBrPQzN4FHM,S3CdX9oWP088yeamYBUB,,0.0,,,
5RuCgEWldnizxAp6atSz,2FqGtnPS3r1kxCNqeTim,Thé du nord,0.0,3yEPH8i3xLX8vwwLjfkd,500.0,UNITE
5T2GbTO5QccNTH0hppKf,2YbkFlGIasSqv7fjssPs,11456492,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5T9bHLVevOGnRkz7UkfJ,2YbkFlGIasSqv7fjssPs,14944037,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5T9bHLVevOGnRkz7UkfJ,evXbNYK4Y8iNzMYaxAWx,,1.0,,,
5UFaU6FDVsSFHUkAYdui,2YbkFlGIasSqv7fjssPs,196303,0.0,,,
5VIh4egqI1FOfwy967zV,nl335PEacrsOYpqR8HRl,3600029,0.0,RtSe4oh5jnIeUSdNH74A,1.2,KG
5VlOofb1vD78EsjhNaUu,onnT0XndSKtN1Oq5xK9l,CP2923,0.0,4mwgSAFKoNSRfDIZykoL,500.0,CAISSE
5YSQ5cNt0uKqX2vELv4N,UeRNZf0p9FHnx54VTu5j,700478,1.0,RtSe4oh5jnIeUSdNH74A,15.0,CS
5YSQ5cNt0uKqX2vELv4N,nl335PEacrsOYpqR8HRl,950006,0.0,,,
5aiVaIN36zn2R1dsXRI0,evXbNYK4Y8iNzMYaxAWx,,1.0,,,
5aiVaIN36zn2R1dsXRI0,2YbkFlGIasSqv7fjssPs,15220161,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5b2b186352c11b8b2bb3247fdd87b925,XzKzAD6uPnLz7JLKBFqn,2097828,0.0,lCDrg9U0L5F0q2tHZzYS,8.0,CS
5b2b186352c11b8b2bb3247fdd87b925,XzKzAD6uPnLz7JLKBFqn,2097828,0.0,lCDrg9U0L5F0q2tHZzYS,8.0,CA
5b2b186352c11b8b2bb3247fdd87b925,XzKzAD6uPnLz7JLKBFqn,1241553,1.0,lCDrg9U0L5F0q2tHZzYS,7.56,CA
5b69c3b99308aa1a704f8a1954ae8ee1,XzKzAD6uPnLz7JLKBFqn,1438913,0.0,4mwgSAFKoNSRfDIZykoL,9.0,CA
5bBJ55TCvwlXRBXiJyDM,qNRx3WlePpSzK89KdSKn,Chapman,0.0,4mwgSAFKoNSRfDIZykoL,24.0,CS
5bTqPgGO7919biGRbUJE,2YbkFlGIasSqv7fjssPs,12104878,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5c1JHjH1QcQrbZHH14X8,2YbkFlGIasSqv7fjssPs,14812122,0.0,,,
5c751cb6465a01139502ea19601bb8d4,nl335PEacrsOYpqR8HRl,2930017,0.0,4mwgSAFKoNSRfDIZykoL,1000.0,CS
5cJiT1sKNvj0Rlnnc5tu,KsZ47HDmai5ztc0W2iAe,,1.0,,,
5cJiT1sKNvj0Rlnnc5tu,2YbkFlGIasSqv7fjssPs,14953849,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5ca2571d417314a7bfa2ad0897058766,JAsDh647LUxzEXEYsV8V,,,4mwgSAFKoNSRfDIZykoL,1.0,cs
5ca2571d417314a7bfa2ad0897058766,JAsDh647LUxzEXEYsV8V,,,4mwgSAFKoNSRfDIZykoL,1.0,ca
5d30cea1095791411460ed9b9b494293,XzKzAD6uPnLz7JLKBFqn,1415440,0.0,RtSe4oh5jnIeUSdNH74A,7.0,CA
5d40c46a10d3ffb262bea10d3ae67c8d,XzKzAD6uPnLz7JLKBFqn,1292399,0.0,RtSe4oh5jnIeUSdNH74A,5.0,CA
5d40c46a10d3ffb262bea10d3ae67c8d,XzKzAD6uPnLz7JLKBFqn,1292399,0.0,RtSe4oh5jnIeUSdNH74A,5.0,EA
5d5bb5456a36de27784108441a391a11,nl335PEacrsOYpqR8HRl,2930018,1.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
5d5bb5456a36de27784108441a391a11,XzKzAD6uPnLz7JLKBFqn,1107900,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CS
5d5bb5456a36de27784108441a391a11,XzKzAD6uPnLz7JLKBFqn,1107900,0.0,3yEPH8i3xLX8vwwLjfkd,295.0,UN
5dRKwVVlP57sWNHfy31o,XzKzAD6uPnLz7JLKBFqn,1302511,1.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5dRKwVVlP57sWNHfy31o,UeRNZf0p9FHnx54VTu5j,821470,4.0,RtSe4oh5jnIeUSdNH74A,22.8,KG
5dRKwVVlP57sWNHfy31o,XzKzAD6uPnLz7JLKBFqn,1302467,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5dRKwVVlP57sWNHfy31o,UeRNZf0p9FHnx54VTu5j,150244,2.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5dRKwVVlP57sWNHfy31o,lgC65pLLT7GLoqDFFEx3,1711,3.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5eZS0up0kJrMmlxQ2vOX,nl335PEacrsOYpqR8HRl,0000008,5.0,RtSe4oh5jnIeUSdNH74A,,CS
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,1249735,2.0,CAVv1ztEr5iTdBHwAXSk,40.0,CS
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,1249735,2.0,CAVv1ztEr5iTdBHwAXSk,40.0,CA
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,2857605,3.0,RtSe4oh5jnIeUSdNH74A,5.0,CA
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,2857605,3.0,RtSe4oh5jnIeUSdNH74A,5.0,CS
5eZS0up0kJrMmlxQ2vOX,UeRNZf0p9FHnx54VTu5j,700836,0.0,RtSe4oh5jnIeUSdNH74A,5.0,CS
5eZS0up0kJrMmlxQ2vOX,UeRNZf0p9FHnx54VTu5j,700836,0.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,1149352,4.0,RtSe4oh5jnIeUSdNH74A,5.0,CA
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,1149352,4.0,4mwgSAFKoNSRfDIZykoL,5.0,CS
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,1305029,1.0,RtSe4oh5jnIeUSdNH74A,5.0,CS
5eZS0up0kJrMmlxQ2vOX,XzKzAD6uPnLz7JLKBFqn,1305029,1.0,4mwgSAFKoNSRfDIZykoL,5.0,CA
5ec084fdc941ff2af1c34755386c5b53,XcPgAjJ8DQ8HxC6VT2g0,02626,1.0,4mwgSAFKoNSRfDIZykoL,100.0,CS
5ec084fdc941ff2af1c34755386c5b53,XzKzAD6uPnLz7JLKBFqn,9774009,2.0,RtSe4oh5jnIeUSdNH74A,18.14,CA
5ec084fdc941ff2af1c34755386c5b53,UeRNZf0p9FHnx54VTu5j,700442,0.0,4mwgSAFKoNSRfDIZykoL,105.0,CS
5eca31d2f63953c297f04138ee92b6e9,i4WUuukB1lQKO4BVkhK2,CRA00005,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5ecbe7e32270fc8d0b93592589aa9b73,XzKzAD6uPnLz7JLKBFqn,1248549,2.0,,,CA
5ecbe7e32270fc8d0b93592589aa9b73,XzKzAD6uPnLz7JLKBFqn,1248549 ,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CA
5eccefe0a704b9a13bab1bd2af99954b,JAsDh647LUxzEXEYsV8V,[CSTP-17],1.0,3yEPH8i3xLX8vwwLjfkd,500.0,SAC
5eccefe0a704b9a13bab1bd2af99954b,JAsDh647LUxzEXEYsV8V,CSTP-17,0.0,4mwgSAFKoNSRfDIZykoL,1.0,KG
5ef4237b7a97e798bcda67f369dfe505,nl335PEacrsOYpqR8HRl,2860021,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CS
5f5b8979c19d9672fa2e26412d151c6a,XzKzAD6uPnLz7JLKBFqn,9791005,0.0,RtSe4oh5jnIeUSdNH74A,9.07,CA
5f8eef75353418f74290a0156ab460ad,UeRNZf0p9FHnx54VTu5j,MG150260,0.0,4mwgSAFKoNSRfDIZykoL,4.0,CS
5f9a8e0577c3d9d64a3a388f0951f40c,XzKzAD6uPnLz7JLKBFqn,3503608,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CA
5gQJ5gBFm1AHYSvJjiij,2YbkFlGIasSqv7fjssPs,14861127,1.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5gQJ5gBFm1AHYSvJjiij,yQWtBnKF1I77xSYC1ArZ,,0.0,,,
5lJoFAEVr64CGqqKGSTe,evXbNYK4Y8iNzMYaxAWx,,0.0,,,
5lJoFAEVr64CGqqKGSTe,2YbkFlGIasSqv7fjssPs,14759165,1.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5p5KvIEtptUYoz2myGg8,UeRNZf0p9FHnx54VTu5j,110551,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5pkSL40lZCee7xkB7AYA,UeRNZf0p9FHnx54VTu5j,111410,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
5rIokIzxrr6ElAWSvxfO,zhkvaVEjTLOZPdc5DS2s,CCC_FUZZY-PEACH,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BOTTLE
5vabJGXukoyOyjqVBYCI,zhkvaVEjTLOZPdc5DS2s,,0.0,,,
5vuScifO6xT2d5UqDr44,2YbkFlGIasSqv7fjssPs,14963203,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
5wXO1JFDFcTsCnZvQskd,XzKzAD6uPnLz7JLKBFqn,1397733,0.0,RtSe4oh5jnIeUSdNH74A,6.0,KG
5wdZMsADqfkWQU7LrfJ9,zhkvaVEjTLOZPdc5DS2s,PSO_500-APRIC,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BOTTLE
5yFtQU5csBvsGjQButtE,VB7LfV59mZosBfR51N6Q,CH2205,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CHAQUE
5yUgs0NjSS91i5A6eYVP,XzKzAD6uPnLz7JLKBFqn,1366391,0.0,4mwgSAFKoNSRfDIZykoL,4.0,CA
5yUgs0NjSS91i5A6eYVP,XzKzAD6uPnLz7JLKBFqn,1366391,0.0,RtSe4oh5jnIeUSdNH74A,1.0,UN
5zg7Imu9jljMjVAnHGwo,XzKzAD6uPnLz7JLKBFqn,1141850,0.0,4mwgSAFKoNSRfDIZykoL,5.0,CS
5zg7Imu9jljMjVAnHGwo,XzKzAD6uPnLz7JLKBFqn,1141850,0.0,4mwgSAFKoNSRfDIZykoL,5.0,CA
5zg7Imu9jljMjVAnHGwo,XzKzAD6uPnLz7JLKBFqn,1141850,0.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
5zg7Imu9jljMjVAnHGwo,XzKzAD6uPnLz7JLKBFqn,1141850,0.0,4mwgSAFKoNSRfDIZykoL,1.0,EA
60241b93f927ece61d4d186d8f0c0dd3,XzKzAD6uPnLz7JLKBFqn,1163493,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CA
604c1bbd3c3edb5e3c8b20a23a9dcb45,nl335PEacrsOYpqR8HRl,2320058,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CS
604c1bbd3c3edb5e3c8b20a23a9dcb45,nl335PEacrsOYpqR8HRl,2320097,1.0,4mwgSAFKoNSRfDIZykoL,12.0,CS
60DrgmZ7mR1tsAkYAr9e,2YbkFlGIasSqv7fjssPs,11816531,1.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
60DrgmZ7mR1tsAkYAr9e,yQWtBnKF1I77xSYC1ArZ,,0.0,,,
60c0f57459c85668cfadc0eec6c1043a,XzKzAD6uPnLz7JLKBFqn,1191884,0.0,4mwgSAFKoNSRfDIZykoL,3.0,CS
60c0f57459c85668cfadc0eec6c1043a,XzKzAD6uPnLz7JLKBFqn,1191884,0.0,4mwgSAFKoNSRfDIZykoL,3.0,CA
617f5f7a571be59479a2e7854b0758d0,nl335PEacrsOYpqR8HRl,690180,0.0,4mwgSAFKoNSRfDIZykoL,2.0,CS
61d3UjW9Vv63pXXQ0Gt8,2YbkFlGIasSqv7fjssPs,15097474,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
62385bf5441bc404fa4780480bf66403,nl335PEacrsOYpqR8HRl,640008,0.0,4mwgSAFKoNSRfDIZykoL,3.0,CS
6316f4227709befe5da187732b1b587a,nl335PEacrsOYpqR8HRl,2870005,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
632d1b1c17ff8d906545c32b77bb4c8e,UeRNZf0p9FHnx54VTu5j,203132,0.0,4mwgSAFKoNSRfDIZykoL,100.0,CS
63b23b64473b672ef7fec551d3726561,UeRNZf0p9FHnx54VTu5j,700947,0.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
63b23b64473b672ef7fec551d3726561,XcPgAjJ8DQ8HxC6VT2g0,00697,1.0,4mwgSAFKoNSRfDIZykoL,5.0,CL
64d6cb56ad0696034bed45ca08946ef6,XzKzAD6uPnLz7JLKBFqn,1453456,0.0,4mwgSAFKoNSRfDIZykoL,8.0,CA
64d6cb56ad0696034bed45ca08946ef6,XzKzAD6uPnLz7JLKBFqn,1453456,0.0,4mwgSAFKoNSRfDIZykoL,1.0,EA
65ad8efed6ba52b362ce8c250cd9e312,XzKzAD6uPnLz7JLKBFqn,1316858,1.0,4BPmmhD4kXeUO9VMR0d0,7200.0,CA
65ad8efed6ba52b362ce8c250cd9e312,nl335PEacrsOYpqR8HRl,2050027,0.0,4mwgSAFKoNSRfDIZykoL,24.0,CS
65b5701badc70fa9706b2ba5ef767776,XzKzAD6uPnLz7JLKBFqn,1087483,0.0,lCDrg9U0L5F0q2tHZzYS,20.0,CA
65b5701badc70fa9706b2ba5ef767776,XzKzAD6uPnLz7JLKBFqn,2763805,1.0,4mwgSAFKoNSRfDIZykoL,2.0,CA
65bbd89d442ee3f1744019c1374bfc0f,nl335PEacrsOYpqR8HRl,580002,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CS
66f7afe8fb6241ea9b74f56ba9009b56,nl335PEacrsOYpqR8HRl,1920125,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CS
6760dba66080aebbef6810f8716fa077,XzKzAD6uPnLz7JLKBFqn,1354607,0.0,RtSe4oh5jnIeUSdNH74A,5.0,CA
678172b9429b3ed68f8739146295f27e,UeRNZf0p9FHnx54VTu5j,151220,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
688800492ad6f7ada5ffa691462bc9d6,nl335PEacrsOYpqR8HRl,2110004,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6893360c4dbfccc71c77527fba0aae5b,XzKzAD6uPnLz7JLKBFqn,1210488,1.0,CAVv1ztEr5iTdBHwAXSk,2.0,EA
6893360c4dbfccc71c77527fba0aae5b,XzKzAD6uPnLz7JLKBFqn,1210488,1.0,4mwgSAFKoNSRfDIZykoL,12.0,CA
6893360c4dbfccc71c77527fba0aae5b,nl335PEacrsOYpqR8HRl,11032,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CS
68ed51b485dc43f5af2fbddc19765694,XzKzAD6uPnLz7JLKBFqn,1381173,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CA
690973478ccbf8c14c830c3ed730f407,nl335PEacrsOYpqR8HRl,290005,0.0,4mwgSAFKoNSRfDIZykoL,12.0,CS
69621f78657d8021996d5d35fab6ac17,XzKzAD6uPnLz7JLKBFqn,1424659,0.0,4mwgSAFKoNSRfDIZykoL,6.0,CA
69621f78657d8021996d5d35fab6ac17,XzKzAD6uPnLz7JLKBFqn,1424659,0.0,4mwgSAFKoNSRfDIZykoL,6.0,CS
69621f78657d8021996d5d35fab6ac17,nl335PEacrsOYpqR8HRl,1830064,2.0,4mwgSAFKoNSRfDIZykoL,1.0,CS
69621f78657d8021996d5d35fab6ac17,XzKzAD6uPnLz7JLKBFqn,3480447,1.0,3yEPH8i3xLX8vwwLjfkd,2040.0,CA
69ob2a28EhN2wKiS8BAt,XzKzAD6uPnLz7JLKBFqn,1259844,0.0,4mwgSAFKoNSRfDIZykoL,1.0,EA
69ob2a28EhN2wKiS8BAt,XzKzAD6uPnLz7JLKBFqn,1259844,0.0,4mwgSAFKoNSRfDIZykoL,3.0,CA
69ob2a28EhN2wKiS8BAt,nl335PEacrsOYpqR8HRl,0820006,1.0,4mwgSAFKoNSRfDIZykoL,3.0,CS
69ob2a28EhN2wKiS8BAt,nl335PEacrsOYpqR8HRl,0820006,1.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
69ob2a28EhN2wKiS8BAt,sshMHg3LiT0Q4ZKQ8qbx,GCQ,3.0,RtSe4oh5jnIeUSdNH74A,1.0,UNIT
69ob2a28EhN2wKiS8BAt,XzKzAD6uPnLz7JLKBFqn,1347512,2.0,4mwgSAFKoNSRfDIZykoL,3.0,CA
6ADDz3bMrOjCEXqbllFg,evXbNYK4Y8iNzMYaxAWx,,0.0,,,
6DtDgzrOioYKBgDzuymX,2YbkFlGIasSqv7fjssPs,15290274,1.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
6DtDgzrOioYKBgDzuymX,bVPG2yLzM3v4zDjgZ1u3,,0.0,,,
6ECqbhTws1V3RphZ2wjp,2YbkFlGIasSqv7fjssPs,14385870,1.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
6ECqbhTws1V3RphZ2wjp,r16vrTVPuAu84ghheMdY,,0.0,,,
6IODLeMNB6KY1Pngm3ZE,cAJHIZWwMMRA043pUhrx,Kona,0.0,lCDrg9U0L5F0q2tHZzYS,30.0,KEG
6JkPJ8xV4MeURpdi1xhJ,nl335PEacrsOYpqR8HRl,1450005,1.0,4mwgSAFKoNSRfDIZykoL,144.0,CS
6Qty9a1xOCUxIiBOPLHH,N2eQ0TXxUeOEzBOgmL5y,,1.0,,,
6Qty9a1xOCUxIiBOPLHH,2YbkFlGIasSqv7fjssPs,15271487,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
6RMpa484BbnoKRga5IRj,OBOzBln3x979FhatnaeE,CNOI,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6WZgYSbx7lB9YFeLlzGT,6O1FtPg5V9woBCwOqtY2,199412,0.0,4mwgSAFKoNSRfDIZykoL,1.0,UN
6YNxblnitg2YYi55NFJe,2YbkFlGIasSqv7fjssPs,15108452,0.0,4mwgSAFKoNSRfDIZykoL,1.0,BT
6YWWdY9KU3J4uICUmXzn,UeRNZf0p9FHnx54VTu5j,700619,0.0,RtSe4oh5jnIeUSdNH74A,5.0,CS
6a247d6cdbe7fe29bd76793c1ff455a0,UeRNZf0p9FHnx54VTu5j,211318,0.0,3yEPH8i3xLX8vwwLjfkd,500.0,UN
6a6367a568ce1f99ced4caa8cb2e808a,XzKzAD6uPnLz7JLKBFqn,1263456,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6b52c68ea2fe5e58ed3d257de078e9a6,XzKzAD6uPnLz7JLKBFqn,1238030,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CA
6bc1489230266968024a3e787db7859c,nl335PEacrsOYpqR8HRl,2700041,1.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6bc1489230266968024a3e787db7859c,nl335PEacrsOYpqR8HRl,2700240,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6bc1489230266968024a3e787db7859c,XzKzAD6uPnLz7JLKBFqn,4420028,2.0,RtSe4oh5jnIeUSdNH74A,18.14,CS
6bc1489230266968024a3e787db7859c,XzKzAD6uPnLz7JLKBFqn,4420028,2.0,RtSe4oh5jnIeUSdNH74A,18.14,CA
6bc1489230266968024a3e787db7859c,XcPgAjJ8DQ8HxC6VT2g0,01843,3.0,CAVv1ztEr5iTdBHwAXSk,40.0,CS
6c67c8af4551d7c1f6f43e77502b7f94,nl335PEacrsOYpqR8HRl,2700003,2.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6c67c8af4551d7c1f6f43e77502b7f94,nl335PEacrsOYpqR8HRl,2700237,0.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6c67c8af4551d7c1f6f43e77502b7f94,nl335PEacrsOYpqR8HRl,2700029,1.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
6c869b766adca86e5cb2d9a394de2d90,XzKzAD6uPnLz7JLKBFqn,1310848,0.0,RtSe4oh5jnIeUSdNH74A,2.27,CS
6c869b766adca86e5cb2d9a394de2d90,XzKzAD6uPnLz7JLKBFqn,1310848,0.0,RtSe4oh5jnIeUSdNH74A,2.27,CA
6cf1f3887583216783218ff13e1b1f0a,XzKzAD6uPnLz7JLKBFqn,1171262,0.0,4mwgSAFKoNSRfDIZykoL,24.0,CA
6d1ba425c0df1a312f9242895168e624,nl335PEacrsOYpqR8HRl,3305004,0.0,4mwgSAFKoNSRfDIZykoL,6.0,CS
6d3b4789e2aaee22fe5d6bb9712f3d5c,nl335PEacrsOYpqR8HRl,2860079,0.0,4mwgSAFKoNSRfDIZykoL,1.0,CS
6d42b8e7835661907a46d3c43e0a7b86,UeRNZf0p9FHnx54VTu5j,1337349,1.0,RtSe4oh5jnIeUSdNH74A,1.0,KG
