FamilyTitle,FamilyCode,ClassTitle,ClassCode,BrickTitle,BrickCode,AttributeTitle,AttributeCode,AttributeValueTitle,AttributeValueCode,AttributeValueDefinition,searchable_text,searchable_text_uncleaned,stl_embedding,uuid,ref_uuid
Seasonings/Preservatives/Extracts,50170000,Sauces/Spreads/Dips/Condiments,50171800,Dressing/Dips (Frozen),10000583,Added Ingredient,20000002.0,FRUIT,30001060.0,Product has diced or pureed fruit added.,DRESSING DIPS FROZEN FRUIT,DRESSING/DIPS (FROZEN) FRUIT,[],b6c0f14d-a9bc-417e-97dd-b2e4b52a200b,
Seasonings/Preservatives/Extracts,50170000,Sauces/Spreads/Dips/Condiments,50171800,Dressing/Dips (Frozen),10000583,Added Ingredient,20000002.0,COMBINATION,30000720.0,,DRESSING DIPS FROZEN COMBINATION,DRESSING/DIPS (FROZEN) COMBINATION,[],693e8b93-f736-45b4-bff1-7a68729f8438,
Seasonings/Preservatives/Extracts,50170000,Sauces/Spreads/Dips/Condiments,50171800,Dressing/Dips (Frozen),10000583,Added Ingredient,20000002.0,SPICE,30002908.0,,DRESSING DIPS FROZEN SPICE,DRESSING/DIPS (FROZEN) SPICE,[],81755b98-65ef-4f84-b87d-4e2172135dd6,
Seasonings/Preservatives/Extracts,50170000,Sauces/Spreads/Dips/Condiments,50171800,Dressing/Dips (Frozen),10000583,Added Ingredient,20000002.0,VEGETABLE,30002842.0,,DRESSING DIPS FROZEN VEGETABLE,DRESSING/DIPS (FROZEN) VEGETABLE,[],6264f3b4-ac26-4b64-8a49-6a00f34d76ee,
Seasonings/Preservatives/Extracts,50170000,Sauces/Spreads/Dips/Condiments,50171800,Dressing/Dips (Frozen),10000583,Added Ingredient,20000002.0,DAIRY PRODUCTS,30000857.0,,DRESSING DIPS FROZEN DAIRY PRODUCTS,DRESSING/DIPS (FROZEN) DAIRY PRODUCTS,[],4585231b-fe50-4199-a85b-03466c25ed40,
Prepared/Preserved Foods,50190000,Sweet Spreads,50192400,Honey Substitutes,10006848,Added Ingredient,20000002.0,NUT,30002790.0,,HONEY SUBSTITUTES NUT,HONEY SUBSTITUTES NUT,[],1a17eab2-7011-4b7f-abb8-96aa00a97266,
Prepared/Preserved Foods,50190000,Sweet Spreads,50192400,Honey Substitutes,10006848,Added Ingredient,20000002.0,FRUIT,30001060.0,Product has diced or pureed fruit added.,HONEY SUBSTITUTES FRUIT,HONEY SUBSTITUTES FRUIT,[],94cc94fe-a4b1-433c-bf86-d49879c29418,
Prepared/Preserved Foods,50190000,Sweet Spreads,50192400,Honey Substitutes,10006848,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,HONEY SUBSTITUTES NO ADDED INGREDIENT,HONEY SUBSTITUTES NO ADDED INGREDIENT,[],6ff9c8ff-6a7a-4b7a-a46a-ad28487d0002,
Prepared/Preserved Foods,50190000,Sweet Spreads,50192400,Honey Substitutes,10006848,Added Ingredient,20000002.0,HERB,30001253.0,,HONEY SUBSTITUTES HERB,HONEY SUBSTITUTES HERB,[],c8ced710-8b33-4ee5-a87a-e86a4467b4ea,
Prepared/Preserved Foods,50190000,Sweet Spreads,50192400,Honey Substitutes,10006848,Added Ingredient,20000002.0,UNCLASSIFIED,30002515.0,This term is used to describe those product attributes that are unable to be classified within their specific market; e.g. goat's cheese - goat's cheeses is often generically labelled and cannot be further classified.,HONEY SUBSTITUTES UNCLASSIFIED,HONEY SUBSTITUTES UNCLASSIFIED,[],b9c9d13c-7af1-4d00-a4f7-3dfc5eb3abd5,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,CEREALS,30000564.0,,YOGURT SUBSTITUTES FROZEN CEREALS,YOGURT SUBSTITUTES (FROZEN) CEREALS,[],fb9bc947-35a8-4d8e-bb9c-6942338da0b4,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,SUGAR,30002925.0,,YOGURT SUBSTITUTES FROZEN SUGAR,YOGURT SUBSTITUTES (FROZEN) SUGAR,[],53776b15-d3a2-4c17-88f3-944e6cde43b9,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,NUTS,30017951.0,,YOGURT SUBSTITUTES FROZEN NUTS,YOGURT SUBSTITUTES (FROZEN) NUTS,[],f642f23b-8121-4959-a378-f3bef4164d20,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,JUICE,30002728.0,,YOGURT SUBSTITUTES FROZEN JUICE,YOGURT SUBSTITUTES (FROZEN) JUICE,[],5964d174-34f4-45df-aea5-c677873189fc,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,FRUIT PIECES,30001069.0,,YOGURT SUBSTITUTES FROZEN FRUIT PIECES,YOGURT SUBSTITUTES (FROZEN) FRUIT PIECES,[],bd3b557b-9592-4a0d-8679-5b35cbf36fe5,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,FRUIT PULP,30001071.0,,YOGURT SUBSTITUTES FROZEN FRUIT PULP,YOGURT SUBSTITUTES (FROZEN) FRUIT PULP,[],eb002472-ce36-4baf-a159-d9f878e87aed,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,HONEY,30001268.0,,YOGURT SUBSTITUTES FROZEN HONEY,YOGURT SUBSTITUTES (FROZEN) HONEY,[],a144a5be-8301-4a91-ac37-cbacbf82633b,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Frozen),10006978,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,YOGURT SUBSTITUTES FROZEN NO ADDED INGREDIENT,YOGURT SUBSTITUTES (FROZEN) NO ADDED INGREDIENT,[],a17ab2fa-61cd-4ac2-a1c4-7414008daa43,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,HONEY,30001268.0,,YOGURT SUBSTITUTES PERISHABLE HONEY,YOGURT SUBSTITUTES (PERISHABLE) HONEY,[],65276d48-0bc6-48af-8c65-6fe786216973,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,FRUIT PULP,30001071.0,,YOGURT SUBSTITUTES PERISHABLE FRUIT PULP,YOGURT SUBSTITUTES (PERISHABLE) FRUIT PULP,[],f9c200bd-a1eb-4390-9e98-07b9b3220e37,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,JUICE,30002728.0,,YOGURT SUBSTITUTES PERISHABLE JUICE,YOGURT SUBSTITUTES (PERISHABLE) JUICE,[],4607895c-c6bf-4009-b43c-9a433d82e210,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,FRUIT PIECES,30001069.0,,YOGURT SUBSTITUTES PERISHABLE FRUIT PIECES,YOGURT SUBSTITUTES (PERISHABLE) FRUIT PIECES,[],0020c54d-b75e-4c8e-82b4-250b58ad4ed3,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,CEREALS,30000564.0,,YOGURT SUBSTITUTES PERISHABLE CEREALS,YOGURT SUBSTITUTES (PERISHABLE) CEREALS,[],d8d7577c-279f-4d1d-9b88-0fd917588cf5,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,NUTS,30017951.0,,YOGURT SUBSTITUTES PERISHABLE NUTS,YOGURT SUBSTITUTES (PERISHABLE) NUTS,[],c7ad520d-7b34-468c-8273-9313c883618f,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,SUGAR,30002925.0,,YOGURT SUBSTITUTES PERISHABLE SUGAR,YOGURT SUBSTITUTES (PERISHABLE) SUGAR,[],a67a0066-c17b-4660-bd9a-37c8d861054c,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Perishable),10006979,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,YOGURT SUBSTITUTES PERISHABLE NO ADDED INGREDIENT,YOGURT SUBSTITUTES (PERISHABLE) NO ADDED INGREDIENT,[],a246d0fa-00f2-49b6-a801-c20aa511a457,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,CEREALS,30000564.0,,YOGURT SUBSTITUTES SHELF STABLE CEREALS,YOGURT SUBSTITUTES (SHELF STABLE) CEREALS,[],eb24235d-0bdd-47e5-97b6-4c7e70cbf6e7,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,JUICE,30002728.0,,YOGURT SUBSTITUTES SHELF STABLE JUICE,YOGURT SUBSTITUTES (SHELF STABLE) JUICE,[],78040c85-98de-4c4f-96d1-07e442fa0597,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,FRUIT PULP,30001071.0,,YOGURT SUBSTITUTES SHELF STABLE FRUIT PULP,YOGURT SUBSTITUTES (SHELF STABLE) FRUIT PULP,[],36f7d6d3-6562-46ff-b030-9179f501c103,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,HONEY,30001268.0,,YOGURT SUBSTITUTES SHELF STABLE HONEY,YOGURT SUBSTITUTES (SHELF STABLE) HONEY,[],31f434d0-134b-448b-b634-0b7b8a1fadb7,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,YOGURT SUBSTITUTES SHELF STABLE NO ADDED INGREDIENT,YOGURT SUBSTITUTES (SHELF STABLE) NO ADDED INGREDIENT,[],2cfdb425-f7c0-4db7-a1df-45ba26806478,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,NUTS,30017951.0,,YOGURT SUBSTITUTES SHELF STABLE NUTS,YOGURT SUBSTITUTES (SHELF STABLE) NUTS,[],95d6759b-cd29-4e0a-aaba-4be7e4a4b397,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,SUGAR,30002925.0,,YOGURT SUBSTITUTES SHELF STABLE SUGAR,YOGURT SUBSTITUTES (SHELF STABLE) SUGAR,[],b251ebad-aa76-42cb-bbf5-6aa360ec9895,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Yogurt/Yogurt Substitutes,50132100,Yogurt Substitutes (Shelf Stable),10006980,Added Ingredient,20000002.0,FRUIT PIECES,30001069.0,,YOGURT SUBSTITUTES SHELF STABLE FRUIT PIECES,YOGURT SUBSTITUTES (SHELF STABLE) FRUIT PIECES,[],4fcd0337-3ebb-4d86-a20f-a345cb9902a5,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Shelf Stable),10006981,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,MARGARINE SHELF STABLE NO ADDED INGREDIENT,MARGARINE (SHELF STABLE) NO ADDED INGREDIENT,[],2aad11da-8546-4201-9bf1-be03aad46734,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Shelf Stable),10006981,Added Ingredient,20000002.0,HERB,30001253.0,,MARGARINE SHELF STABLE HERB,MARGARINE (SHELF STABLE) HERB,[],c345258f-b017-4b55-969d-d91428c10a93,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Shelf Stable),10006981,Added Ingredient,20000002.0,SPICE,30002908.0,,MARGARINE SHELF STABLE SPICE,MARGARINE (SHELF STABLE) SPICE,[],b911d7bd-0a7f-4b04-8b0a-d8514a59de82,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Shelf Stable),10006981,Added Ingredient,20000002.0,SALT,30002103.0,,MARGARINE SHELF STABLE SALT,MARGARINE (SHELF STABLE) SALT,[],872f5ef0-f040-40d8-a929-715d07647462,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Shelf Stable),10006981,Added Ingredient,20000002.0,GARLIC,30001096.0,,MARGARINE SHELF STABLE GARLIC,MARGARINE (SHELF STABLE) GARLIC,[],0ade3010-b6b4-4060-9238-9c9b69ba2cc3,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Shelf Stable),10006981,Added Ingredient,20000002.0,OTHER ADDED INGREDIENT,30017952.0,,MARGARINE SHELF STABLE OTHER ADDED INGREDIENT,MARGARINE (SHELF STABLE) OTHER ADDED INGREDIENT,[],595f7e79-3a41-4e0a-b3fc-139e44ad06f9,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Perishable),10006982,Added Ingredient,20000002.0,OTHER ADDED INGREDIENT,30017952.0,,MARGARINE PERISHABLE OTHER ADDED INGREDIENT,MARGARINE (PERISHABLE) OTHER ADDED INGREDIENT,[],9e4fc54c-ad7d-43b1-8c6c-0d716b670f71,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Perishable),10006982,Added Ingredient,20000002.0,SALT,30002103.0,,MARGARINE PERISHABLE SALT,MARGARINE (PERISHABLE) SALT,[],41526d82-a1fe-4d98-9ae6-df4a18cfda3d,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Perishable),10006982,Added Ingredient,20000002.0,GARLIC,30001096.0,,MARGARINE PERISHABLE GARLIC,MARGARINE (PERISHABLE) GARLIC,[],738cdb07-bea3-4453-a9db-f93a57888da1,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Perishable),10006982,Added Ingredient,20000002.0,HERB,30001253.0,,MARGARINE PERISHABLE HERB,MARGARINE (PERISHABLE) HERB,[],2132cbb7-926d-445d-9a55-11f1448c38b8,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Perishable),10006982,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,MARGARINE PERISHABLE NO ADDED INGREDIENT,MARGARINE (PERISHABLE) NO ADDED INGREDIENT,[],6f8e6574-5be5-4409-b662-89f572dc79d8,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Perishable),10006982,Added Ingredient,20000002.0,SPICE,30002908.0,,MARGARINE PERISHABLE SPICE,MARGARINE (PERISHABLE) SPICE,[],fb5f5d3e-6b58-4b0b-ba39-0799ec5695cd,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Frozen),10006983,Added Ingredient,20000002.0,OTHER ADDED INGREDIENT,30017952.0,,MARGARINE FROZEN OTHER ADDED INGREDIENT,MARGARINE (FROZEN) OTHER ADDED INGREDIENT,[],81e13492-5b9d-45d7-812c-5ec4d2d65a46,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Frozen),10006983,Added Ingredient,20000002.0,SPICE,30002908.0,,MARGARINE FROZEN SPICE,MARGARINE (FROZEN) SPICE,[],fa3e5504-3b31-4cf6-b32b-87dce4becf15,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Frozen),10006983,Added Ingredient,20000002.0,SALT,30002103.0,,MARGARINE FROZEN SALT,MARGARINE (FROZEN) SALT,[],31ef8931-47b5-48a3-980b-1b13027d5889,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Frozen),10006983,Added Ingredient,20000002.0,GARLIC,30001096.0,,MARGARINE FROZEN GARLIC,MARGARINE (FROZEN) GARLIC,[],b0f88bd3-46ce-46e5-bac2-1505aba1040f,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Frozen),10006983,Added Ingredient,20000002.0,HERB,30001253.0,,MARGARINE FROZEN HERB,MARGARINE (FROZEN) HERB,[],3c9ae526-a4a9-4dae-9383-e7dd15e83e5a,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Margarine (Frozen),10006983,Added Ingredient,20000002.0,COMBINATION,30000720.0,,MARGARINE FROZEN COMBINATION,MARGARINE (FROZEN) COMBINATION,[],f47024a8-5ee2-45c6-856a-dbf520168186,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter SubsClassification_referencetitutes,50131900,Margarine (Frozen),10006983,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,MARGARINE FROZEN NO ADDED INGREDIENT,MARGARINE (FROZEN) NO ADDED INGREDIENT,[],39171ce9-0949-4e71-a8fd-631b3a8b3c47,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Perishable),10006984,Added Ingredient,20000002.0,HERB,30001253.0,,DAIRY SPREADS PERISHABLE HERB,DAIRY SPREADS (PERISHABLE) HERB,[],6fc70969-7122-4174-8e40-e2d674fbede9,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Perishable),10006984,Added Ingredient,20000002.0,OTHER ADDED INGREDIENT,30017952.0,,DAIRY SPREADS PERISHABLE OTHER ADDED INGREDIENT,DAIRY SPREADS (PERISHABLE) OTHER ADDED INGREDIENT,[],5ea44003-85ed-443d-979e-986f3cc8c448,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Perishable),10006984,Added Ingredient,20000002.0,SALT,30002103.0,,DAIRY SPREADS PERISHABLE SALT,DAIRY SPREADS (PERISHABLE) SALT,[],3ffc64f7-bb5b-468a-8372-92317a8c0003,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Perishable),10006984,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,DAIRY SPREADS PERISHABLE NO ADDED INGREDIENT,DAIRY SPREADS (PERISHABLE) NO ADDED INGREDIENT,[],af4313f9-087c-4c62-ac09-884d169f3d36,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Perishable),10006984,Added Ingredient,20000002.0,GARLIC,30001096.0,,DAIRY SPREADS PERISHABLE GARLIC,DAIRY SPREADS (PERISHABLE) GARLIC,[],e59a3c12-d699-44c3-84f8-00818fc5b7f5,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Perishable),10006984,Added Ingredient,20000002.0,SPICE,30002908.0,,DAIRY SPREADS PERISHABLE SPICE,DAIRY SPREADS (PERISHABLE) SPICE,[],83356ec5-ab25-4354-9b7c-cdd0277ac367,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Frozen),10006985,Added Ingredient,20000002.0,SALT,30002103.0,,DAIRY SPREADS FROZEN SALT,DAIRY SPREADS (FROZEN) SALT,[],4a6b67dc-fcb9-4491-8a60-fd3813c5707b,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Frozen),10006985,Added Ingredient,20000002.0,OTHER ADDED INGREDIENT,30017952.0,,DAIRY SPREADS FROZEN OTHER ADDED INGREDIENT,DAIRY SPREADS (FROZEN) OTHER ADDED INGREDIENT,[],c8e9e95d-e272-46f1-b93a-0c281ed2bf06,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Frozen),10006985,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,DAIRY SPREADS FROZEN NO ADDED INGREDIENT,DAIRY SPREADS (FROZEN) NO ADDED INGREDIENT,[],aacfcd5f-b175-4d6a-b2c3-a805a193266d,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Frozen),10006985,Added Ingredient,20000002.0,GARLIC,30001096.0,,DAIRY SPREADS FROZEN GARLIC,DAIRY SPREADS (FROZEN) GARLIC,[],33a7dcfc-c3f8-48ba-9b79-6a22f13f7cbb,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Frozen),10006985,Added Ingredient,20000002.0,SPICE,30002908.0,,DAIRY SPREADS FROZEN SPICE,DAIRY SPREADS (FROZEN) SPICE,[],2d82e688-f804-4034-a349-6725f5715a2d,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Frozen),10006985,Added Ingredient,20000002.0,HERB,30001253.0,,DAIRY SPREADS FROZEN HERB,DAIRY SPREADS (FROZEN) HERB,[],1e87dacf-c0f7-4897-ac04-eae6f0a3550f,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Shelf Stable),10006986,Added Ingredient,20000002.0,SPICE,30002908.0,,DAIRY SPREADS SHELF STABLE SPICE,DAIRY SPREADS (SHELF STABLE) SPICE,[],5091787a-df97-4da1-af48-125526908c56,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Shelf Stable),10006986,Added Ingredient,20000002.0,HERB,30001253.0,,DAIRY SPREADS SHELF STABLE HERB,DAIRY SPREADS (SHELF STABLE) HERB,[],a7d0ee57-37b0-4979-bd7c-73aa07761c2a,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Shelf Stable),10006986,Added Ingredient,20000002.0,SALT,30002103.0,,DAIRY SPREADS SHELF STABLE SALT,DAIRY SPREADS (SHELF STABLE) SALT,[],161b1168-ff8d-43f9-9df2-57d5e1f7cd7e,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Shelf Stable),10006986,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,DAIRY SPREADS SHELF STABLE NO ADDED INGREDIENT,DAIRY SPREADS (SHELF STABLE) NO ADDED INGREDIENT,[],d3ac1e94-72d1-4129-aaef-a84ea9e6ab85,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Shelf Stable),10006986,Added Ingredient,20000002.0,OTHER ADDED INGREDIENT,30017952.0,,DAIRY SPREADS SHELF STABLE OTHER ADDED INGREDIENT,DAIRY SPREADS (SHELF STABLE) OTHER ADDED INGREDIENT,[],34f41594-7cc1-447c-9ccb-8699ec763dac,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Dairy Spreads (Shelf Stable),10006986,Added Ingredient,20000002.0,GARLIC,30001096.0,,DAIRY SPREADS SHELF STABLE GARLIC,DAIRY SPREADS (SHELF STABLE) GARLIC,[],6f1ee1ef-5e73-4176-bd62-c496031e1868,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Mixed Fat Spreads (Shelf Stable),10006987,Added Ingredient,20000002.0,NO ADDED INGREDIENT,30003311.0,,MIXED FAT SPREADS SHELF STABLE NO ADDED INGREDIENT,MIXED FAT SPREADS (SHELF STABLE) NO ADDED INGREDIENT,[],d136ea80-8aeb-4299-b6df-79bf9e51df74,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Mixed Fat Spreads (Shelf Stable),10006987,Added Ingredient,20000002.0,SPICE,30002908.0,,MIXED FAT SPREADS SHELF STABLE SPICE,MIXED FAT SPREADS (SHELF STABLE) SPICE,[],ead0f524-7a06-48f9-abb5-9cd25897cb93,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Mixed Fat Spreads (Shelf Stable),10006987,Added Ingredient,20000002.0,OTHER ADDED INGREDIENT,30017952.0,,MIXED FAT SPREADS SHELF STABLE OTHER ADDED INGREDIENT,MIXED FAT SPREADS (SHELF STABLE) OTHER ADDED INGREDIENT,[],4776c41a-a16e-4c61-8146-a2f3dd3543c6,
Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50130000,Butter/Butter Substitutes,50131900,Mixed Fat Spreads (Shelf Stable),10006987,Added Ingredient,20000002.0,GARLIC,30001096.0,,MIXED FAT SPREADS SHELF STABLE GARLIC,MIXED FAT SPREADS (SHELF STABLE) GARLIC,[],daf97ef7-771c-4361-8fa8-d9baadb12d5b,
